ID	Rt	Mz	QC1-NEG	QC2-NEG	QC3-NEG	QC4-NEG	QC5-NEG	VA1EE1-NEG	VA1EE2-NEG	VA1EE3-NEG	VA1EM1-NEG	VA1EM2-NEG	VA1EM3-NEG	VB1EE1-NEG	VB1EE2-NEG	VB1EE3-NEG	VB1EM1-NEG	VB1EM2-NEG	VB1EM3-NEG	VC1EE1-NEG	VC1EE2-NEG	VC1EE3-NEG	VC1EM1-NEG	VC1EM2-NEG	VC1EM3-NEG	BLK	MIX	QC	VAEE	VAEM	VBEE	VBEM	VCEE	VCEM
5627	5.77	311.1144	592000	1420000	1470000	921000	942000	1110000	1560000	1633886	999829	1897227	2316899	319749	569463	519413	2883017	953892	2496442	400117	372700	384851	903002	854029	382544	9435	0	1068668	1435244	1737985	469542	2111117	385889	713192
5628	6.14	311.1145	138000	140000	123000	74300	11300	21300	25900	53169	10102	79337	51176	11317	37127	0	46190	10237	288080	0	11585	35858	106467	606957	316645	4024	10914	97247	33456	46871	16148	114835	15814	343356
5636	8.58	311.1860	341000	403000	411000	428000	317000	790000	292000	1396388	80443	60239	52185	251052	38875	39028	146828	96750	17382	70046	970073	340640	35476	23607	50113	27381	42489	380159	826107	64289	109652	86987	460253	36398
5637	9.85	311.1862	1050000	1180000	1290000	1350000	710000	4580000	875000	5106296	169961	137008	166752	1374083	135732	166612	596201	296210	174966	148537	1785146	1309694	112967	126128	25918	106554	137648	1115833	3521219	157907	558809	355792	1081126	88338
5641	10.06	311.2225	148000	163000	144000	164000	80500	179000	174000	180745	196050	92613	124043	98244	140652	202932	217043	58675	228393	9860	10703	0	130778	93116	52536	6707	0	139938	177886	137569	147276	168037	6854	92144
5642	13.22	311.2226	6500	95300	88400	94600	90900	149000	261000	267179	137667	299400	367668	7804	22423	9011	18722	9467	113850	6955	0	0	0	5321	693	1943	0	75146	225608	268245	13079	47346	2318	2005
5643	11.53	311.2226	611000	808000	615000	672000	863000	2970000	3010000	701719	471814	2058870	364577	1112154	1218083	1007492	704872	293814	1576890	7636	7876	6669	14885	7262	6978	14766	0	714022	2227756	965087	1112576	858525	7394	9708
5644	9.74	311.2226	536000	511000	504000	527000	536000	166000	170000	133779	98710	72925	76338	1830224	1731226	96142	401750	87137	549302	56795	60352	57919	0	5057	9413	2199	0	522761	156652	82658	1219197	346063	58355	4823
5645	10.63	311.2227	112000	97000	95000	133000	95600	9970	39300	55245	9360	10730	18915	377658	304173	324832	113900	51409	161656	27907	10632	7972	0	7231	0	3381	0	106520	34832	13001	335554	108989	15504	2410
5646	10.30	311.2228	181000	255000	226000	230000	174000	71400	58300	121095	84002	152833	108253	583818	455004	430582	193344	63389	256218	9860	10703	7972	130778	93116	52536	5862	0	213470	83606	115029	489802	170984	9512	92144
5647	9.23	311.2237	10500	47700	9320	46500	33200	16700	10800	10675	50897	17326	10615	34335	73001	76798	43601	32267	115766	10098	47124	10581	74299	67518	22904	0	0	29434	12723	26279	61378	63878	22601	54907
5648	9.44	311.2238	10600	44900	36700	20500	38800	14300	44300	28641	75473	55142	8275	12734	79756	64342	8423	13480	71568	10098	26379	17242	34791	67590	24017	0	0	30298	29082	46297	52277	31157	17906	42133
5649	13.54	311.2239	137000	124000	132000	165000	138000	393000	378000	321161	364850	238818	395870	5418	5330	5798	15678	0	28034	5564	0	0	4839	0	0	1943	0	139099	364109	333180	5515	14571	1855	1613
5654	4.44	311.9579	159000	125000	109000	93000	94200	8250	59300	8962	0	0	7330	9954	0	9284	16405	0	33944	313969	457752	299453	145373	382468	88778	0	72505	116097	25515	2443	6413	16783	357058	205540
5656	4.89	311.9946	21300	52200	43100	43000	33700	154000	112000	189178	59186	59502	85995	0	0	0	0	0	0	0	0	0	8426	0	0	1743	0	38654	151881	68227	0	0	0	2809
5657	7.26	312.0641	33100	12700	22200	9990	9760	0	0	0	0	0	0	7906	0	0	169302	96897	22634	0	0	0	0	0	0	2809	3235	17555	0	0	2635	96278	0	0
5658	0.78	312.0950	389000	715000	887000	243000	709000	290000	349000	1034458	893595	1552886	267492	669741	36898	769249	1054901	1229900	1184856	951348	234547	287312	453003	836033	598164	17971	0	588520	557578	904658	491963	1156552	491069	629067
5659	6.26	312.1240	971000	1220000	1370000	1470000	1330000	1340000	1610000	1823763	477606	998161	1677534	5709816	474709	281795	368214	455143	1476168	10533	106081	10122	103636	308080	237873	16879	100622	1271958	1588629	1051101	2155440	766509	42245	216530
5660	0.65	312.1292	0	67200	0	0	0	0	0	0	0	0	0	117833	147506	177954	96602	57527	296056	0	0	0	0	0	0	0	0	13447	0	0	147764	150061	0	0
5661	13.54	312.2051	10000	6230	8510	5710	6610	5100	10400	59549	7193	5917	4859	190399	35986	6820	6750	5793	5444	6753	8127	5805	5200	8596	5580	5019	0	7413	25021	5990	77735	5996	6895	6459
5664	11.28	312.2261	60600	153000	191000	140000	138000	599000	567000	679843	249789	41376	421865	123243	94699	119819	94289	20477	247642	0	0	0	0	0	0	0	0	136783	615149	237677	112587	120803	0	0
5678	17.73	312.9729	35800	85800	72300	39500	89800	36700	29100	19869	36657	65402	28677	77725	540106	75072	19651	102054	96926	114029	52314	88984	19322	71303	45265	20733	96692	64650	28563	43579	230968	72877	85109	45297
5684	6.14	313.0147	187000	168000	134000	147000	124000	124000	130000	147569	0	26874	36863	132245	275359	191825	220839	94044	274395	11784	12415	14272	21782	0	10411	3075	427687	152076	133898	21246	199810	196426	12824	10731
5685	5.18	313.0150	307000	458000	509000	435000	370000	0	7920	12561	0	0	0	9459	0	0	9579	0	21392	71957	4801334	4259612	327732	221503	239215	2428	2716883	415840	6827	0	3153	10324	3044301	262817
5687	7.28	313.0360	33700	40200	62500	49600	23700	142000	140000	145054	8033	0	0	0	0	0	0	0	0	139392	335216	27156	0	0	0	0	231083	41937	142079	2678	0	0	167255	0
5688	10.62	313.0451	35800	97100	80900	124000	104000	213000	216000	177328	136688	214387	218451	0	8017	10641	9421	0	17637	0	0	0	8476	0	0	6444	0	88342	202124	189842	6219	9019	0	2825
5689	5.35	313.0515	0	0	14400	0	0	659000	746000	1025515	9038	0	0	45040	122495	36309	38811	0	0	0	79693	0	0	0	0	0	211331	2886	810105	3013	67948	12937	26564	0
5690	7.20	313.0664	162000	128000	109000	136000	65000	52600	0	10405	0	0	0	9866	55987	69951	177312	108743	80316	8864	118966	42831	0	0	9534	0	224227	119827	20998	0	45268	122124	56887	3178
5691	6.20	313.0725	133000	145000	58300	145000	136000	567000	439000	11799	38269	31720	97419	178099	25383	49525	181602	76703	66043	114480	537305	221506	28601	28696	19341	2967	10936	123405	339025	55802	84336	108116	291097	25546
5692	5.93	313.0726	110000	143000	17600	148000	113000	567000	60300	105031	38269	32604	97419	178099	272141	206092	181602	76703	259621	40417	47167	8990	28601	28696	19341	2967	40163	106341	244011	56097	218777	172642	32191	25546
5693	0.67	313.0779	188000	284000	288000	207000	222000	119000	113000	75169	0	83916	186451	46480	52382	77868	376719	147098	314110	115107	0	0	0	90395	0	0	0	237781	102310	90122	58910	279309	38369	30132
5694	2.19	313.0935	809000	890000	995000	925000	1040000	0	0	0	0	0	0	0	0	0	0	0	8453	0	7877	0	6797640	6697458	7131910	0	0	930998	0	0	0	2818	2626	6875670
5695	5.01	313.0935	159000	82400	149000	78800	146000	34900	54800	81310	317610	717528	878464	398225	474156	411244	278658	114849	333989	0	0	0	96372	97435	103137	0	10125	123080	57002	637867	427875	242499	0	98981
5696	2.29	313.0958	647000	788000	579000	741000	867000	0	0	0	0	0	0	0	0	0	0	0	8453	0	7877	0	8866611	6472099	8245192	0	0	724595	0	0	0	2818	2626	7861301
5697	1.15	313.1072	50100	87900	96800	65100	51900	0	8710	9205	11441	32965	0	0	10759	4769	213842	17056	148096	0	0	0	9552	27401	1148	0	0	70386	5973	14802	5176	126331	0	12700
5698	5.43	313.1080	332000	371000	288000	362000	151000	764000	907000	1567635	95902	259236	219840	9193	27838	16074	57383	7975	91191	0	4059	0	0	9028	0	0	16384	300885	1079692	191659	17702	52183	1353	3009
5699	5.97	313.1081	677000	691000	663000	619000	603000	3070000	1900000	2155347	698312	868115	866529	24837	24177	82438	79086	34071	93361	48590	30410	4574	515800	380788	343752	0	27241	650414	2375834	810986	43817	68839	27858	413447
5700	7.48	313.1083	51800	41300	45400	43200	31700	7590	9650	11448	0	8155	8888	0	8796	0	0	2750	11552	12423	15414	7947	349330	234119	78823	0	1256263	42670	9563	5681	2932	4767	11928	220757
5701	8.07	313.1083	0	13100	9160	0	0	11600	31600	37793	0	0	0	0	0	0	0	6942	0	0	0	0	0	0	0	0	352146	4454	26989	0	0	2314	0	0
5703	0.65	313.1148	892000	793000	865000	667000	770000	212000	578000	237760	790042	979306	273214	372052	208272	393571	913454	789939	1690629	353200	478091	423188	1534246	1610976	750506	0	0	797241	342778	680854	324631	1131341	418160	1298576
5704	5.84	313.1200	68400	142000	105000	154000	181000	82600	49200	64344	1597	1663	1733	277685	342124	309397	284097	50136	439746	10846	69895	20581	10115	18265	5746	1457	228910	130065	65392	1664	309735	257993	33774	11375
5705	4.50	313.1290	15500	11900	0	10800	19100	0	0	0	91577	170272	190685	0	0	0	0	0	0	0	0	0	11217	0	0	0	14518	11454	0	150845	0	0	0	3739
5706	6.89	313.1449	370000	388000	330000	325000	43400	314000	962000	1966682	27680	131256	179572	8209	0	0	0	0	8579	0	9099	0	0	0	0	4609	24931	291363	1081018	112836	2736	2860	3033	0
5712	12.48	313.2382	281000	117000	266000	292000	226000	882000	720000	713501	571227	424400	484768	84276	66320	72971	59390	9264	135172	0	0	0	11915	10981	0	8644	0	236534	771742	493465	74522	67942	0	7632
5713	13.74	313.2383	60300	57600	39200	43900	48900	101000	121000	102301	92985	86789	118215	0	6345	5673	5138	6768	8377	0	3587	0	5489	7417	6026	0	0	49974	108207	99329	4006	6761	1196	6311
5714	14.19	313.2383	184000	206000	194000	244000	250000	629000	621000	456219	430628	411682	637088	0	0	9132	0	7364	6113	0	0	0	7426	15690	5479	9643	0	215550	568646	493133	3044	4492	0	9532
5716	11.26	313.2383	133000	145000	141000	171000	129000	28500	19700	46671	421311	759642	980732	15456	41113	32446	43230	7151	51774	0	0	6061	8035	6317	8121	7109	7637	143786	31622	720562	29672	34051	2020	7491
5717	9.93	313.2383	112000	116000	116000	125000	85900	134000	112000	165952	20369	22351	22513	111140	183218	107716	233841	118081	253893	8913	9124	17946	26285	24186	12249	10944	0	110905	137335	21744	134024	201938	11995	20907
5718	12.36	313.2384	211000	221000	237000	269000	230000	622000	484000	675827	573342	347257	535975	38257	66832	60469	59131	15051	125872	0	6650	0	11915	10981	0	4994	0	233629	593997	485525	55186	66685	2217	7632
5719	14.27	313.2384	99000	185000	186000	190000	136000	539000	544000	533850	456617	422262	325160	0	7096	9132	0	6592	6113	0	0	0	6862	5320	5479	8048	0	159261	538895	401346	5409	4235	0	5887
5723	16.05	313.2750	74200	61600	54800	57400	63100	51200	29400	59701	19411	15812	22280	96731	118076	121579	88686	18057	92317	0	65725	39182	12438	39546	43428	2481	0	62238	46775	19168	112129	66353	34969	31804
5726	4.24	313.9294	0	8790	2530	4880	0	2350	0	5555	4949	0	0	4300	0	7034	7780	4762	6753	0	0	0	0	4636	7003	0	183422	3240	2636	1650	3778	6431	0	3880
5728	0.86	313.9373	0	0	7570	0	0	2330	0	0	1835	17609	7433	0	0	0	2877	4997	1383	0	147551	0	0	0	0	5523	1586722	1513	776	8959	0	3085	49184	0
5729	0.95	313.9373	837	0	7570	0	0	2330	0	0	1835	17609	7433	0	0	0	50261	3915	1383	0	147551	0	0	0	0	5523	1272708	1681	776	8959	0	18520	49184	0
5731	7.06	314.0417	9410	14000	42000	61000	23500	7240	110000	189633	9114	0	0	0	0	0	0	0	0	10218	55491	86698	0	0	0	0	25193	29978	102316	3038	0	0	50802	0
5732	2.35	314.0969	129000	84700	43700	88900	94700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842391	561571	631581	0	0	88166	0	0	0	0	0	678514
5733	6.32	314.1113	11600	0	0	0	128000	8920	1190	21032	0	36620	10744	10674	0	0	10516	12082	0	0	10342	0	0	0	0	0	0	27923	10381	15788	3558	7533	3447	0
5734	5.50	314.2091	31700	10100	20800	31500	30300	38900	70900	62934	0	4092	9474	17526	0	0	0	0	0	78180	117660	68745	24206	38273	23321	0	0	24862	57569	4522	5842	0	88195	28600
5735	10.30	314.2699	39800	61900	43300	41300	35900	97600	65000	79642	6947	0	0	93942	0	0	95074	19249	0	0	40176	29911	0	0	0	0	9350	44437	80747	2316	31314	38108	23362	0
5750	0.95	314.9950	11400	61700	15900	19600	0	0	0	26923	10932	11247	0	31055	43886	257430	32003	115683	444168	0	0	0	0	41491	0	0	123455	21723	8974	7393	110790	197285	0	13830
5751	2.15	315.0310	38500	89200	59100	66800	61600	13200	8130	16875	0	0	0	44920	87511	84135	59799	38993	84464	463301	395326	395845	19366	0	0	0	164109	63041	12739	0	72189	61086	418158	6455
5752	3.00	315.0311	115000	98800	93000	95500	78500	8240	10500	16634	0	0	0	208088	257075	250923	243495	142872	272844	11423	0	0	0	0	0	0	0	96172	11781	0	238695	219737	3808	0
5753	5.38	315.0518	71400	137000	108000	155000	112000	95800	56800	34212	27517	0	0	31634	92988	66169	12828	0	45701	20060	1106625	49010	8564	0	0	3025	167300	116391	62253	9172	63597	19510	391898	2855
5754	6.61	315.0520	39200	666000	827000	962000	985000	1220000	976000	2303648	79739	203166	225502	8891	58027	100566	0	0	0	21454	280156	2940562	30090	167286	128803	40621	49356	695846	1499441	169469	55828	0	1080724	108726
5757	0.90	315.0719	65400	76600	131000	69400	69100	0	16700	0	31463	101050	73757	0	14094	0	168307	179117	393488	22142	27851	22365	152643	150674	135407	0	0	82367	5581	68757	4698	246971	24119	146241
5758	6.42	315.0878	77400	99900	101000	85800	48500	8250	0	0	0	9107	0	140448	121371	173525	285852	54186	262221	53712	110809	181161	1675	0	0	0	13356	82479	2750	3036	145115	200753	115227	558
5759	7.40	315.0878	266000	415000	290000	262000	249000	361000	798000	1109901	122381	233467	227245	513383	658723	669925	478790	218982	791253	8507	21129	46121	0	0	9218	3826	0	296511	756467	194364	614010	496342	25253	3073
5760	7.89	315.0878	1480000	1700000	2090000	1620000	1870000	366000	193000	368920	161689	773586	1134156	2107268	2226246	1870699	979588	235255	1843710	401025	384341	541851	3483419	11520535	683735	3826	0	1752125	309269	689810	2068071	1019518	442406	5229230
5761	5.80	315.0879	212000	250000	257000	221000	212000	11700	8510	32460	40625	8308	8451	9755	434110	436066	22672	13194	670380	189920	147571	72797	64926	18341	37968	32422	229111	230386	17564	19128	293310	235415	136762	40412
5762	6.99	315.0880	56500	74600	68500	39400	14500	9440	16700	11776	0	0	0	25771	69717	94123	153047	66245	207384	8776	103559	18353	0	34329	0	0	0	50678	12651	0	63204	142226	43563	11443
5763	0.77	315.0931	651000	882000	701000	26100	363000	239000	518000	211021	15470	266573	40766	1614844	1424902	1721284	56376	19833	85568	120650	633238	334591	77370	92132	192829	0	0	524580	322691	107603	1587010	53926	362826	120777
5764	4.54	315.1093	350000	453000	359000	452000	443000	9270	10900	10731	54111	118690	139340	165203	230253	184786	2249830	1007406	1917868	72950	111222	74265	186963	112704	81924	0	3161	411483	10288	104047	193414	1725035	86146	127197
5765	5.73	315.1236	347000	286000	295000	376000	245000	1030000	458000	1093743	295835	759350	1057776	0	0	0	908	0	777	0	0	0	0	8387	9261	0	0	309839	862075	704320	0	562	0	5883
5766	5.63	315.1236	422000	638000	587000	671000	547000	2370000	658000	1916221	93040	1280490	1855846	0	0	1552	1468	0	1466	0	0	0	3397	21548	9261	0	0	572905	1648900	1076459	517	978	0	11402
5767	7.36	315.1238	53200	93600	83800	76700	85300	18900	10700	23377	10307	14342	33775	161888	192833	177700	218690	81793	324716	15606	0	22167	17312	11971	0	8299	25783	78528	17649	19474	177474	208400	12591	9761
5773	6.42	316.0377	18500	44800	35400	29300	0	336000	96500	185571	0	0	20874	0	0	0	0	0	0	0	764	1221	0	0	0	0	21818	25584	206167	6958	0	0	662	0
5774	7.21	316.0646	89200	171000	164000	152000	86300	5280	0	0	19359	49888	52689	667719	58642	24764	22980	25271	253423	7954	13088	0	288452	536936	193896	6160	11010	132493	1760	40645	250375	100558	7014	339762
5775	7.58	316.0911	58600	79000	1550	315000	68700	50800	142000	213275	9854	10091	46223	389324	83980	91683	66986	0	1182	0	9755	0	0	0	0	0	0	104501	135459	22056	188329	22723	3252	0
5776	0.70	316.1042	355000	373000	282000	299000	324000	87200	92800	323658	198487	187635	648343	139571	48674	4154	661685	588670	708581	103432	159910	288376	439098	652601	668132	0	0	326560	167879	344822	64133	652979	183906	586610
5808	1.45	317.0432	1850000	2890000	3230000	3150000	1030000	2610000	5890000	7196552	1062901	2934879	1998428	54944	60136	43710	159327	73447	266775	350819	2238135	859490	11493040	9485399	10343051	0	0	2429740	5233002	1998736	52930	166516	1149481	10440497
5809	1.52	317.0433	2710000	2660000	871000	3150000	2260000	4020000	4260000	4475360	1347575	3071785	3039267	23815	49273	26277	186829	73447	270482	1026269	2096386	859490	8249375	5291124	8598876	0	0	2330165	4250152	2486209	33122	176919	1327382	7379792
5810	6.16	317.0661	345000	332000	345000	48900	349000	31200	19600	18373	9319	13401	0	132002	233354	168931	57930	74382	183627	267198	2943795	1395687	0	0	0	1008	236064	284000	23041	7574	178096	105313	1535560	0
5811	5.59	317.0672	165000	177000	180000	195000	237000	150000	118000	142869	17497	15098	15194	420807	445989	44726	233787	12987	135300	32154	54665	21590	29433	0	10441	0	336833	190735	136959	15930	303840	127358	36136	13291
5812	6.45	317.0672	73700	44800	63100	89500	3730	1820	6850	18611	9319	8706	0	88400	75722	112331	171100	42612	606083	27300	64601	186929	0	0	0	0	11509	54980	9095	6008	92151	273265	92943	0
5813	6.78	317.0674	81400	97700	92900	74200	86800	0	0	10562	0	8706	0	9750	18549	13391	9473	0	11008	128897	58226	1159268	0	0	0	0	155248	86598	3521	2902	13897	6827	448797	0
5814	0.75	317.0874	1360000	2100000	1950000	2030000	2030000	0	160000	28883	3065230	5107042	1445818	0	0	0	61003	26143	258298	151628	622747	403167	8205042	10512182	9080806	0	17489	1894628	63108	3206030	0	115148	392514	9266010
5815	7.85	317.1033	41600	51300	53700	67900	16600	96200	1370	10557	0	18251	43584	235601	12292	5792	7688	28433	11764	0	0	0	29579	129996	8147	0	0	46207	36040	20612	84562	15962	0	55907
5817	5.79	317.1034	196000	243000	229000	238000	194000	156000	151000	147315	10171	71181	73325	154602	354248	203453	312169	60775	396584	182724	568510	175959	0	0	0	272	30014	219833	151199	51559	237434	256510	309064	0
5819	5.09	317.1036	148000	134000	124000	118000	129000	22100	58500	33613	0	15428	8642	147656	138215	141514	170255	80929	291164	79010	224349	53891	3002	0	0	0	0	130692	38068	8023	142462	180783	119083	1001
5823	6.54	317.1972	53800	58100	56600	40500	51300	176000	126000	176789	0	35909	27153	10597	28501	11352	60487	7661	54976	37429	16529	0	0	0	0	0	0	52065	159606	21021	16817	41041	17986	0
5829	5.70	317.9150	21600	19300	9810	0	18600	93800	54700	111768	74641	40611	19078	0	0	0	0	0	0	0	9023	0	14635	12765	18000	0	0	13851	86776	44776	0	0	3008	15133
5830	2.82	317.9230	10200	13300	26100	14300	21700	12000	37500	24408	8880	16228	9118	10970	10960	36771	12203	9747	55180	111135	70101	59287	0	0	4117	304	47110	17122	24631	11409	19567	25710	80174	1372
5832	1.28	317.9688	78300	81000	61400	80000	76900	37000	23300	75496	17273	30464	38357	52396	85245	40876	82118	22028	88458	43762	185271	69271	147701	104147	89590	0	0	75519	45260	28698	59506	64201	99435	113812
5833	6.03	318.0077	1060	0	0	0	0	0	0	9357	0	0	0	0	0	0	0	0	11249	0	0	0	0	0	0	0	2345827	211	3119	0	0	3750	0	0
5834	6.33	318.0080	1060	0	0	0	0	0	0	9357	0	0	0	0	0	0	0	0	11249	0	0	0	0	0	0	0	285986	211	3119	0	0	3750	0	0
5835	15.28	318.0346	79400	57900	133000	148000	9030	89300	74100	136205	55105	174043	67212	5452	6570	0	0	0	7778	0	0	0	0	0	0	2507	0	85420	99841	98787	4007	2593	0	0
5836	12.45	318.0696	67900	134000	167000	131000	161000	257000	193000	326431	224238	309301	263815	0	0	6208	9790	0	6068	0	0	0	0	7871	0	5101	0	132188	258824	265785	2069	5286	0	2624
5837	0.84	318.0906	62800	74800	49300	29500	22900	38900	22000	17901	58286	215311	193256	0	0	0	0	0	14577	0	0	0	602780	474527	331432	0	19682	47852	26293	155618	0	4859	0	469580
5851	2.30	318.9713	0	1350	0	0	0	11100	0	0	0	0	0	0	8906	0	0	0	0	0	0	0	0	0	0	0	1279581	270	3690	0	2969	0	0	0
5853	0.64	318.9888	103000	50000	168000	234000	140000	115000	245000	152884	0	0	0	493389	455456	607879	0	0	129094	0	0	0	0	23491	0	0	0	138827	170737	0	518908	43031	0	7830
5855	5.13	319.0347	103000	129000	142000	129000	127000	56300	142000	145534	35834	67231	59830	245181	250673	215243	302291	75424	266592	7008	0	0	123104	149406	251977	0	3476	126129	114494	54298	237032	214769	2336	174829
5856	1.23	319.0406	1110	6430	923000	976000	5270	884000	1960000	2295200	338072	919293	609775	0	89646	9078	47885	0	228378	9181	698472	247018	19678	2851862	12681	0	21307	382345	1713114	622380	32908	92088	318224	961407
